accuracy,precision_macro,recall_macro,f1_macro,specificity_macro,auroc_macro,fold,split,val_loss
0.67221801665405,0.7077231868803189,0.6852422646618672,0.6940548130837756,0.9096564514081932,0.7982243719528737,1,val,1.0506283586265281
0.6351249053747161,0.6829928455057884,0.6879495730533035,0.6769943365903538,0.9003271530603323,0.795291092227158,2,val,1.087499897196652
0.6502649507948524,0.6976674010276765,0.6681137235624057,0.6797162879607089,0.903411878899233,0.7868111700560613,3,val,1.2533687397352589
0.6532929598788796,0.7017253417183434,0.6524460150049382,0.6742140436141624,0.9047566136496215,0.778400472594791,4,val,0.9114522776939398
0.634090909090909,0.682720941065689,0.6732759612150729,0.6745841626373932,0.8986871435303174,0.7874970772213945,5,val,1.1648485427553004
0.6515700483091788,0.6960796413157934,0.6804569099386379,0.6860474773083789,0.9043169469039449,0.7930619943053866,1,test,1.0909225339618858
