accuracy,precision_macro,recall_macro,f1_macro,specificity_macro,auroc_macro,fold,split,val_loss
0.6631339894019682,0.6855879784496061,0.6664366019319571,0.6722386826681216,0.9091398075093122,0.7858738364905651,1,val,1.9313154848663308
0.6404239212717638,0.6474639568801115,0.6719939970056308,0.656398423672196,0.9018874853882236,0.7868394161906476,2,val,1.8850975184617489
0.6525359576078729,0.6436778752162721,0.6801753850000585,0.6587292737843466,0.9053619059316128,0.7922142671227195,3,val,1.2937401465445555
0.67221801665405,0.6707734040751119,0.6873562738916139,0.675394722732464,0.9123265902876596,0.7972975538369272,4,val,1.310895038499334
0.6515151515151515,0.6239650194919871,0.679135008155733,0.6402908212579603,0.9064921166353956,0.7901842067735491,5,val,1.1747647578066045
0.6956521739130435,0.6841331068605798,0.710972257144918,0.6928936076104277,0.9199067468093056,0.8128489314442117,4,test_TTA_single,1.1207811753243064
0.6865942028985508,0.6833298377477055,0.7059164851515586,0.6909081810007842,0.9165401863731745,0.8095309987005408,-1,test_TTA_ensemble,0.0
