accuracy,precision_macro,recall_macro,f1_macro,specificity_macro,auroc_macro,fold,split,val_loss
0.5473126419379258,0.6271289690175468,0.5089536391630042,0.5089576195202834,0.8837436117238371,0.6909011432919728,1,val,0.05547782681166088
0.5828917486752461,0.6557015182134631,0.5681916073567235,0.5852780052902192,0.8919982344954784,0.7251300615894781,2,val,0.058312544806449366
0.546555639666919,0.649673967420388,0.5538361343676353,0.5524063830948038,0.8796496096935289,0.7153963920303054,3,val,0.07387317358364578
0.5155185465556397,0.5991966277420085,0.47419301069006004,0.48509785053420573,0.8749666094660867,0.6695896062956697,4,val,0.07498736426877217
0.5515151515151515,0.6444681831366192,0.5412211684407382,0.549880889181827,0.8849221330005314,0.7071175696629115,5,val,0.05607034609173284
0.030797101449275364,0.006159420289855073,0.2,0.01195079086115993,0.6061594202861947,0.5,2,test,1.3352435678716048
