accuracy,precision_macro,recall_macro,f1_macro,specificity_macro,auroc_macro,fold,split,val_loss
0.5571536714610144,0.6174653326009103,0.5471940257497756,0.5393699546033085,0.888779239046866,0.71101535420181,1,val,0.0685053393865155
0.538228614685844,0.6138692969579799,0.5133042481953134,0.5034262436509223,0.8841106799104661,0.6912859517549949,2,val,0.07357562132839629
0.5518546555639667,0.6470161600363487,0.5627007379885252,0.5598685694174946,0.8809424703640634,0.7206732118421276,3,val,0.05943675295229124
0.5457986373959122,0.6450072054289813,0.5257069691059868,0.5445590615414138,0.8817271887328342,0.7001578382393889,4,val,0.05860696040956835
0.5651515151515152,0.6551741598165604,0.5647493946937003,0.5605383342802825,0.88840273038258,0.7214128796580926,5,val,0.05722543569563916
0.3919082125603865,0.5477858333971961,0.3853306730112176,0.3765035910864143,0.8428544053899035,0.6145845572661783,5,test,0.14109446236116874
