accuracy,precision_macro,recall_macro,f1_macro,specificity_macro,auroc_macro,fold,split,val_loss
0.6578349735049205,0.6803164145261894,0.6325215104091566,0.6525164569851674,0.9080667265450149,0.7678060236872314,1,val_tau,2.902907397600848
0.5942467827403483,0.7179399391715225,0.6339407006285869,0.6548199540057935,0.88919563731649,0.763470572755741,2,val_tau,2.7407518299486853
0.6124148372445117,0.7014994498781564,0.6727634901588982,0.6763146216284683,0.8938330278405837,0.7856009745522181,3,val_tau,2.3471761482579523
0.6691900075700227,0.7223321683547104,0.7124906708743669,0.7129127190095129,0.908413458248787,0.8122017041687132,4,val_tau,1.8691347647038128
0.6181818181818182,0.6633686817041636,0.6925423753038119,0.6710939355255265,0.8954224007136251,0.7957715570008891,5,val_tau,1.360225505539865
0.6473429951690821,0.683420539465397,0.6684460993209689,0.6742792435916154,0.9028934935161901,0.786750677333186,4,test_TTA_tau,1.7097659027518857
