accuracy,precision_macro,recall_macro,f1_macro,specificity_macro,auroc_macro,fold,split,val_loss
0.6593489780469342,0.6610164999903154,0.6746577346184488,0.6663040462555809,0.9079854654243762,0.7901861063577078,1,val,1.3889239846893011
0.6184708554125662,0.6417170307923351,0.6653801602774029,0.642362046722442,0.8959589229300263,0.7817253712779845,2,val,1.759624608983423
0.6283118849356548,0.6044063500189739,0.6644829507239329,0.6200509864198663,0.9005862559811488,0.7811897957727425,3,val,1.6306898958704672
0.6631339894019682,0.6759268367077345,0.6824647803107968,0.6774588761824075,0.9078164417610202,0.7953690072443504,4,val,1.768802840451595
0.6484848484848484,0.6418613062710777,0.6677623199983106,0.6423742879844009,0.907573474182346,0.7842296004556182,5,val,1.3271697327946173
0.6533816425120773,0.6628801032032385,0.6870662053905428,0.6708821329954007,0.9055196139390203,0.7963817323058191,4,test,1.4950229345600385
