accuracy,precision_macro,recall_macro,f1_macro,specificity_macro,auroc_macro,fold,split,val_loss
0.6585919757759273,0.6618287986647307,0.692463308544507,0.6710786000212502,0.9069060379780038,0.7996123176173591,1,val,1.440340675971979
0.639666919000757,0.6372221494715815,0.679775200058433,0.655614123708287,0.9008361455359948,0.7911993242608559,2,val,1.5617170969163894
0.6419379258137774,0.6455313493527681,0.6918447126252854,0.6640708667617433,0.9013628914342899,0.7971874704402276,3,val,1.3584474560710897
0.6608629825889477,0.6937440958680628,0.6740639631998567,0.6802702025714229,0.9074332921614345,0.7906491025247522,4,val,2.383227549747118
0.6424242424242425,0.6537097377541783,0.6844538774883742,0.6632253966593915,0.9030128341880761,0.7936799776600796,5,val,1.4580476433941811
0.6346618357487923,0.6506204693692467,0.6664133554297687,0.6546249708272704,0.900385519880991,0.7832373129956938,4,test,2.0320179164409637
